Email,AnnualIncome,HomeOwner
YBI13531@ybifoundation.ybif,"? 1,50,000.00",No
YBI13532@ybifoundation.ybif,"? 1,50,000.00",No
YBI13533@ybifoundation.ybif,"? 1,70,000.00",No
YBI13534@ybifoundation.ybif,"? 90,000.00",No
YBI13535@ybifoundation.ybif,"? 1,00,000.00",No
YBI13536@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI13537@ybifoundation.ybif,"? 1,60,000.00",No
YBI13538@ybifoundation.ybif,"? 1,70,000.00",No
YBI13539@ybifoundation.ybif,"? 60,000.00",No
YBI13540@ybifoundation.ybif,"? 60,000.00",Yes
YBI13541@ybifoundation.ybif,"? 70,000.00",Yes
YBI13542@ybifoundation.ybif,"? 70,000.00",Yes
YBI13543@ybifoundation.ybif,"? 70,000.00",No
YBI13544@ybifoundation.ybif,"? 70,000.00",No
YBI13545@ybifoundation.ybif,"? 70,000.00",No
YBI13546@ybifoundation.ybif,"? 90,000.00",No
YBI13547@ybifoundation.ybif,"? 70,000.00",No
YBI13548@ybifoundation.ybif,"? 70,000.00",Yes
YBI13549@ybifoundation.ybif,"? 80,000.00",No
YBI13550@ybifoundation.ybif,"? 80,000.00",Yes
YBI13551@ybifoundation.ybif,"? 90,000.00",Yes
YBI13552@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI13553@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI13554@ybifoundation.ybif,"? 90,000.00",No
YBI13555@ybifoundation.ybif,"? 90,000.00",No
YBI13556@ybifoundation.ybif,"? 90,000.00",No
YBI13557@ybifoundation.ybif,"? 80,000.00",No
YBI13558@ybifoundation.ybif,"? 90,000.00",Yes
YBI13559@ybifoundation.ybif,"? 1,00,000.00",No
YBI13560@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI13561@ybifoundation.ybif,"? 80,000.00",No
YBI13562@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI13563@ybifoundation.ybif,"? 1,20,000.00",No
YBI13564@ybifoundation.ybif,"? 1,30,000.00",No
YBI13565@ybifoundation.ybif,"? 90,000.00",No
YBI13566@ybifoundation.ybif,"? 90,000.00",Yes
YBI13567@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI13568@ybifoundation.ybif,"? 1,20,000.00",No
YBI13569@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI13570@ybifoundation.ybif,"? 40,000.00",Yes
YBI13571@ybifoundation.ybif,"? 30,000.00",No
YBI13572@ybifoundation.ybif,"? 30,000.00",Yes
YBI13573@ybifoundation.ybif,"? 30,000.00",Yes
YBI13574@ybifoundation.ybif,"? 30,000.00",Yes
YBI13575@ybifoundation.ybif,"? 40,000.00",Yes
YBI13576@ybifoundation.ybif,"? 50,000.00",Yes
YBI13577@ybifoundation.ybif,"? 60,000.00",Yes
YBI13578@ybifoundation.ybif,"? 60,000.00",Yes
YBI13579@ybifoundation.ybif,"? 60,000.00",No
YBI13580@ybifoundation.ybif,"? 60,000.00",Yes
YBI13581@ybifoundation.ybif,"? 60,000.00",Yes
YBI13582@ybifoundation.ybif,"? 60,000.00",Yes
YBI13583@ybifoundation.ybif,"? 60,000.00",No
YBI13584@ybifoundation.ybif,"? 60,000.00",Yes
YBI13585@ybifoundation.ybif,"? 60,000.00",Yes
YBI13586@ybifoundation.ybif,"? 60,000.00",No
YBI13587@ybifoundation.ybif,"? 60,000.00",No
YBI13588@ybifoundation.ybif,"? 60,000.00",Yes
YBI13589@ybifoundation.ybif,"? 60,000.00",Yes
YBI13590@ybifoundation.ybif,"? 60,000.00",Yes
YBI13591@ybifoundation.ybif,"? 40,000.00",Yes
YBI13592@ybifoundation.ybif,"? 40,000.00",No
YBI13593@ybifoundation.ybif,"? 50,000.00",Yes
YBI13594@ybifoundation.ybif,"? 50,000.00",No
YBI13595@ybifoundation.ybif,"? 60,000.00",Yes
YBI13596@ybifoundation.ybif,"? 60,000.00",Yes
YBI13597@ybifoundation.ybif,"? 60,000.00",Yes
YBI13598@ybifoundation.ybif,"? 60,000.00",No
YBI13599@ybifoundation.ybif,"? 60,000.00",No
YBI13600@ybifoundation.ybif,"? 30,000.00",Yes
YBI13601@ybifoundation.ybif,"? 30,000.00",No
YBI13602@ybifoundation.ybif,"? 40,000.00",No
YBI13603@ybifoundation.ybif,"? 20,000.00",No
YBI13604@ybifoundation.ybif,"? 20,000.00",No
YBI13605@ybifoundation.ybif,"? 20,000.00",No
YBI13606@ybifoundation.ybif,"? 40,000.00",Yes
YBI13607@ybifoundation.ybif,"? 40,000.00",No
YBI13608@ybifoundation.ybif,"? 70,000.00",Yes
YBI13609@ybifoundation.ybif,"? 70,000.00",Yes
YBI13610@ybifoundation.ybif,"? 40,000.00",Yes
YBI13611@ybifoundation.ybif,"? 40,000.00",No
YBI13612@ybifoundation.ybif,"? 70,000.00",Yes
YBI13613@ybifoundation.ybif,"? 70,000.00",No
YBI13614@ybifoundation.ybif,"? 70,000.00",No
YBI13615@ybifoundation.ybif,"? 70,000.00",No
YBI13616@ybifoundation.ybif,"? 40,000.00",Yes
YBI13617@ybifoundation.ybif,"? 40,000.00",Yes
YBI13618@ybifoundation.ybif,"? 40,000.00",Yes
YBI13619@ybifoundation.ybif,"? 40,000.00",No
YBI13620@ybifoundation.ybif,"? 60,000.00",Yes
YBI13621@ybifoundation.ybif,"? 60,000.00",Yes
YBI13622@ybifoundation.ybif,"? 70,000.00",Yes
YBI13623@ybifoundation.ybif,"? 70,000.00",Yes
YBI13624@ybifoundation.ybif,"? 40,000.00",Yes
YBI13625@ybifoundation.ybif,"? 60,000.00",Yes
YBI13626@ybifoundation.ybif,"? 70,000.00",Yes
YBI13627@ybifoundation.ybif,"? 70,000.00",Yes
YBI13628@ybifoundation.ybif,"? 70,000.00",Yes
YBI13629@ybifoundation.ybif,"? 60,000.00",Yes
YBI13630@ybifoundation.ybif,"? 60,000.00",Yes
YBI13631@ybifoundation.ybif,"? 60,000.00",Yes
YBI13632@ybifoundation.ybif,"? 70,000.00",Yes
YBI13633@ybifoundation.ybif,"? 80,000.00",No
YBI13634@ybifoundation.ybif,"? 80,000.00",No
YBI13635@ybifoundation.ybif,"? 60,000.00",Yes
YBI13636@ybifoundation.ybif,"? 60,000.00",Yes
YBI13637@ybifoundation.ybif,"? 60,000.00",Yes
YBI13638@ybifoundation.ybif,"? 60,000.00",Yes
YBI13639@ybifoundation.ybif,"? 70,000.00",Yes
YBI13640@ybifoundation.ybif,"? 70,000.00",Yes
YBI13641@ybifoundation.ybif,"? 60,000.00",No
YBI13642@ybifoundation.ybif,"? 30,000.00",No
YBI13643@ybifoundation.ybif,"? 20,000.00",Yes
YBI13644@ybifoundation.ybif,"? 20,000.00",Yes
YBI13645@ybifoundation.ybif,"? 20,000.00",Yes
YBI13646@ybifoundation.ybif,"? 30,000.00",Yes
YBI13647@ybifoundation.ybif,"? 30,000.00",No
YBI13648@ybifoundation.ybif,"? 30,000.00",No
YBI13649@ybifoundation.ybif,"? 30,000.00",No
YBI13650@ybifoundation.ybif,"? 40,000.00",Yes
YBI13651@ybifoundation.ybif,"? 30,000.00",Yes
YBI13652@ybifoundation.ybif,"? 20,000.00",No
YBI13653@ybifoundation.ybif,"? 30,000.00",No
YBI13654@ybifoundation.ybif,"? 40,000.00",Yes
YBI13655@ybifoundation.ybif,"? 40,000.00",No
YBI13656@ybifoundation.ybif,"? 20,000.00",Yes
YBI13657@ybifoundation.ybif,"? 20,000.00",Yes
YBI13658@ybifoundation.ybif,"? 30,000.00",Yes
YBI13659@ybifoundation.ybif,"? 30,000.00",No
YBI13660@ybifoundation.ybif,"? 30,000.00",Yes
YBI13661@ybifoundation.ybif,"? 30,000.00",No
YBI13662@ybifoundation.ybif,"? 40,000.00",Yes
YBI13663@ybifoundation.ybif,"? 40,000.00",Yes
YBI13664@ybifoundation.ybif,"? 40,000.00",No
YBI13665@ybifoundation.ybif,"? 40,000.00",Yes
YBI13666@ybifoundation.ybif,"? 10,000.00",No
YBI13667@ybifoundation.ybif,"? 20,000.00",Yes
YBI13668@ybifoundation.ybif,"? 20,000.00",No
YBI13669@ybifoundation.ybif,"? 30,000.00",No
YBI13670@ybifoundation.ybif,"? 30,000.00",No
YBI13671@ybifoundation.ybif,"? 40,000.00",Yes
YBI13672@ybifoundation.ybif,"? 40,000.00",Yes
YBI13673@ybifoundation.ybif,"? 40,000.00",Yes
YBI13674@ybifoundation.ybif,"? 40,000.00",Yes
YBI13675@ybifoundation.ybif,"? 40,000.00",Yes
YBI13676@ybifoundation.ybif,"? 40,000.00",Yes
YBI13677@ybifoundation.ybif,"? 40,000.00",Yes
YBI13678@ybifoundation.ybif,"? 40,000.00",Yes
YBI13679@ybifoundation.ybif,"? 40,000.00",Yes
YBI13680@ybifoundation.ybif,"? 40,000.00",Yes
YBI13681@ybifoundation.ybif,"? 50,000.00",No
YBI13682@ybifoundation.ybif,"? 50,000.00",No
YBI13683@ybifoundation.ybif,"? 40,000.00",Yes
YBI13684@ybifoundation.ybif,"? 40,000.00",Yes
YBI13685@ybifoundation.ybif,"? 30,000.00",Yes
YBI13686@ybifoundation.ybif,"? 80,000.00",No
YBI13687@ybifoundation.ybif,"? 80,000.00",Yes
YBI13688@ybifoundation.ybif,"? 80,000.00",Yes
YBI13689@ybifoundation.ybif,"? 20,000.00",Yes
YBI13690@ybifoundation.ybif,"? 20,000.00",Yes
YBI13691@ybifoundation.ybif,"? 40,000.00",Yes
YBI13692@ybifoundation.ybif,"? 40,000.00",Yes
YBI13693@ybifoundation.ybif,"? 20,000.00",No
YBI13694@ybifoundation.ybif,"? 20,000.00",No
YBI13695@ybifoundation.ybif,"? 30,000.00",No
YBI13696@ybifoundation.ybif,"? 30,000.00",No
YBI13697@ybifoundation.ybif,"? 30,000.00",Yes
YBI13698@ybifoundation.ybif,"? 30,000.00",No
YBI13699@ybifoundation.ybif,"? 20,000.00",Yes
YBI13700@ybifoundation.ybif,"? 20,000.00",Yes
YBI13701@ybifoundation.ybif,"? 20,000.00",Yes
YBI13702@ybifoundation.ybif,"? 20,000.00",Yes
YBI13703@ybifoundation.ybif,"? 20,000.00",Yes
YBI13704@ybifoundation.ybif,"? 30,000.00",Yes
YBI13705@ybifoundation.ybif,"? 30,000.00",Yes
YBI13706@ybifoundation.ybif,"? 30,000.00",Yes
YBI13707@ybifoundation.ybif,"? 40,000.00",Yes
YBI13708@ybifoundation.ybif,"? 40,000.00",Yes
YBI13709@ybifoundation.ybif,"? 40,000.00",Yes
YBI13710@ybifoundation.ybif,"? 40,000.00",Yes
YBI13711@ybifoundation.ybif,"? 40,000.00",No
YBI13712@ybifoundation.ybif,"? 40,000.00",No
YBI13713@ybifoundation.ybif,"? 40,000.00",Yes
YBI13714@ybifoundation.ybif,"? 40,000.00",Yes
YBI13715@ybifoundation.ybif,"? 50,000.00",Yes
YBI13716@ybifoundation.ybif,"? 40,000.00",No
YBI13717@ybifoundation.ybif,"? 40,000.00",Yes
YBI13718@ybifoundation.ybif,"? 40,000.00",Yes
YBI13719@ybifoundation.ybif,"? 40,000.00",Yes
YBI13720@ybifoundation.ybif,"? 40,000.00",Yes
YBI13721@ybifoundation.ybif,"? 40,000.00",No
YBI13722@ybifoundation.ybif,"? 40,000.00",Yes
YBI13723@ybifoundation.ybif,"? 60,000.00",Yes
YBI13724@ybifoundation.ybif,"? 50,000.00",Yes
YBI13725@ybifoundation.ybif,"? 50,000.00",Yes
YBI13726@ybifoundation.ybif,"? 70,000.00",Yes
YBI13727@ybifoundation.ybif,"? 70,000.00",Yes
YBI13728@ybifoundation.ybif,"? 70,000.00",Yes
YBI13729@ybifoundation.ybif,"? 70,000.00",Yes
YBI13730@ybifoundation.ybif,"? 70,000.00",No
YBI13731@ybifoundation.ybif,"? 70,000.00",Yes
YBI13732@ybifoundation.ybif,"? 70,000.00",Yes
YBI13733@ybifoundation.ybif,"? 70,000.00",Yes
YBI13734@ybifoundation.ybif,"? 50,000.00",Yes
YBI13735@ybifoundation.ybif,"? 60,000.00",Yes
YBI13736@ybifoundation.ybif,"? 60,000.00",Yes
YBI13737@ybifoundation.ybif,"? 70,000.00",No
YBI13738@ybifoundation.ybif,"? 40,000.00",Yes
YBI13739@ybifoundation.ybif,"? 40,000.00",Yes
YBI13740@ybifoundation.ybif,"? 40,000.00",Yes
YBI13741@ybifoundation.ybif,"? 40,000.00",Yes
YBI13742@ybifoundation.ybif,"? 40,000.00",Yes
YBI13743@ybifoundation.ybif,"? 40,000.00",Yes
YBI13744@ybifoundation.ybif,"? 40,000.00",Yes
YBI13745@ybifoundation.ybif,"? 40,000.00",Yes
YBI13746@ybifoundation.ybif,"? 40,000.00",Yes
YBI13747@ybifoundation.ybif,"? 60,000.00",Yes
YBI13748@ybifoundation.ybif,"? 60,000.00",Yes
YBI13749@ybifoundation.ybif,"? 60,000.00",Yes
YBI13750@ybifoundation.ybif,"? 60,000.00",No
YBI13751@ybifoundation.ybif,"? 60,000.00",Yes
YBI13752@ybifoundation.ybif,"? 60,000.00",Yes
YBI13753@ybifoundation.ybif,"? 60,000.00",No
YBI13754@ybifoundation.ybif,"? 60,000.00",Yes
YBI13755@ybifoundation.ybif,"? 70,000.00",Yes
YBI13756@ybifoundation.ybif,"? 40,000.00",Yes
YBI13757@ybifoundation.ybif,"? 70,000.00",Yes
YBI13758@ybifoundation.ybif,"? 40,000.00",Yes
YBI13759@ybifoundation.ybif,"? 70,000.00",Yes
YBI13760@ybifoundation.ybif,"? 70,000.00",No
YBI13761@ybifoundation.ybif,"? 70,000.00",No
YBI13762@ybifoundation.ybif,"? 70,000.00",Yes
YBI13763@ybifoundation.ybif,"? 50,000.00",Yes
YBI13764@ybifoundation.ybif,"? 50,000.00",No
YBI13765@ybifoundation.ybif,"? 80,000.00",Yes
YBI13766@ybifoundation.ybif,"? 80,000.00",Yes
YBI13767@ybifoundation.ybif,"? 60,000.00",Yes
YBI13768@ybifoundation.ybif,"? 70,000.00",Yes
YBI13769@ybifoundation.ybif,"? 60,000.00",No
YBI13770@ybifoundation.ybif,"? 60,000.00",Yes
YBI13771@ybifoundation.ybif,"? 70,000.00",Yes
YBI13772@ybifoundation.ybif,"? 70,000.00",Yes
YBI13773@ybifoundation.ybif,"? 70,000.00",Yes
YBI13774@ybifoundation.ybif,"? 70,000.00",Yes
YBI13775@ybifoundation.ybif,"? 70,000.00",Yes
YBI13776@ybifoundation.ybif,"? 70,000.00",Yes
YBI13777@ybifoundation.ybif,"? 40,000.00",Yes
YBI13778@ybifoundation.ybif,"? 50,000.00",Yes
YBI13779@ybifoundation.ybif,"? 50,000.00",No
YBI13780@ybifoundation.ybif,"? 50,000.00",Yes
YBI13781@ybifoundation.ybif,"? 60,000.00",Yes
YBI13782@ybifoundation.ybif,"? 60,000.00",No
YBI13783@ybifoundation.ybif,"? 60,000.00",Yes
YBI13784@ybifoundation.ybif,"? 60,000.00",Yes
YBI13785@ybifoundation.ybif,"? 60,000.00",No
YBI13786@ybifoundation.ybif,"? 40,000.00",Yes
YBI13787@ybifoundation.ybif,"? 40,000.00",Yes
YBI13788@ybifoundation.ybif,"? 40,000.00",Yes
YBI13789@ybifoundation.ybif,"? 10,000.00",No
YBI13790@ybifoundation.ybif,"? 1,30,000.00",No
YBI13791@ybifoundation.ybif,"? 1,30,000.00",No
YBI13792@ybifoundation.ybif,"? 1,20,000.00",No
YBI13793@ybifoundation.ybif,"? 1,20,000.00",No
YBI13794@ybifoundation.ybif,"? 90,000.00",Yes
YBI13795@ybifoundation.ybif,"? 90,000.00",No
YBI13796@ybifoundation.ybif,"? 1,30,000.00",No
YBI13797@ybifoundation.ybif,"? 70,000.00",Yes
YBI13798@ybifoundation.ybif,"? 70,000.00",Yes
YBI13799@ybifoundation.ybif,"? 80,000.00",No
YBI13800@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI13801@ybifoundation.ybif,"? 70,000.00",Yes
YBI13802@ybifoundation.ybif,"? 1,00,000.00",No
YBI13803@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI13804@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI13805@ybifoundation.ybif,"? 1,70,000.00",Yes
YBI13806@ybifoundation.ybif,"? 80,000.00",Yes
YBI13807@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI13808@ybifoundation.ybif,"? 1,30,000.00",No
YBI13809@ybifoundation.ybif,"? 1,30,000.00",No
YBI13810@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI13811@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI13812@ybifoundation.ybif,"? 1,30,000.00",No
YBI13813@ybifoundation.ybif,"? 1,70,000.00",No
YBI13814@ybifoundation.ybif,"? 90,000.00",Yes
YBI13815@ybifoundation.ybif,"? 1,00,000.00",No
YBI13816@ybifoundation.ybif,"? 1,00,000.00",No
YBI13817@ybifoundation.ybif,"? 90,000.00",Yes
YBI13818@ybifoundation.ybif,"? 1,60,000.00",No
YBI13819@ybifoundation.ybif,"? 80,000.00",Yes
YBI13820@ybifoundation.ybif,"? 90,000.00",Yes
YBI13821@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI13822@ybifoundation.ybif,"? 1,30,000.00",No
YBI13823@ybifoundation.ybif,"? 1,50,000.00",Yes
YBI13824@ybifoundation.ybif,"? 90,000.00",No
YBI13825@ybifoundation.ybif,"? 90,000.00",Yes
YBI13826@ybifoundation.ybif,"? 1,10,000.00",No
YBI13827@ybifoundation.ybif,"? 90,000.00",No
YBI13828@ybifoundation.ybif,"? 90,000.00",Yes
YBI13829@ybifoundation.ybif,"? 1,30,000.00",No
YBI13830@ybifoundation.ybif,"? 80,000.00",Yes
YBI13831@ybifoundation.ybif,"? 90,000.00",Yes
YBI13832@ybifoundation.ybif,"? 90,000.00",Yes
YBI13833@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI13834@ybifoundation.ybif,"? 1,50,000.00",Yes
YBI13835@ybifoundation.ybif,"? 90,000.00",No
YBI13836@ybifoundation.ybif,"? 1,00,000.00",No
YBI13837@ybifoundation.ybif,"? 60,000.00",Yes
YBI13838@ybifoundation.ybif,"? 60,000.00",Yes
YBI13839@ybifoundation.ybif,"? 60,000.00",Yes
YBI13840@ybifoundation.ybif,"? 70,000.00",No
YBI13841@ybifoundation.ybif,"? 70,000.00",No
YBI13842@ybifoundation.ybif,"? 70,000.00",Yes
YBI13843@ybifoundation.ybif,"? 70,000.00",Yes
YBI13844@ybifoundation.ybif,"? 70,000.00",Yes
YBI13845@ybifoundation.ybif,"? 70,000.00",No
YBI13846@ybifoundation.ybif,"? 60,000.00",No
YBI13847@ybifoundation.ybif,"? 70,000.00",No
YBI13848@ybifoundation.ybif,"? 70,000.00",No
YBI13849@ybifoundation.ybif,"? 80,000.00",Yes
YBI13850@ybifoundation.ybif,"? 80,000.00",Yes
YBI13851@ybifoundation.ybif,"? 80,000.00",Yes
YBI13852@ybifoundation.ybif,"? 80,000.00",No
YBI13853@ybifoundation.ybif,"? 90,000.00",Yes
YBI13854@ybifoundation.ybif,"? 1,10,000.00",No
YBI13855@ybifoundation.ybif,"? 90,000.00",Yes
YBI13856@ybifoundation.ybif,"? 90,000.00",No
YBI13857@ybifoundation.ybif,"? 90,000.00",Yes
YBI13858@ybifoundation.ybif,"? 90,000.00",Yes
YBI13859@ybifoundation.ybif,"? 80,000.00",No
YBI13860@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI13861@ybifoundation.ybif,"? 90,000.00",Yes
YBI13862@ybifoundation.ybif,"? 1,00,000.00",No
YBI13863@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI13864@ybifoundation.ybif,"? 80,000.00",No
YBI13865@ybifoundation.ybif,"? 1,10,000.00",No
YBI13866@ybifoundation.ybif,"? 90,000.00",No
YBI13867@ybifoundation.ybif,"? 90,000.00",No
YBI13868@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI13869@ybifoundation.ybif,"? 90,000.00",No
YBI13870@ybifoundation.ybif,"? 90,000.00",No
YBI13871@ybifoundation.ybif,"? 90,000.00",No
YBI13872@ybifoundation.ybif,"? 1,00,000.00",Yes
YBI13873@ybifoundation.ybif,"? 1,10,000.00",Yes
YBI13874@ybifoundation.ybif,"? 1,20,000.00",No
YBI13875@ybifoundation.ybif,"? 1,20,000.00",Yes
YBI13876@ybifoundation.ybif,"? 1,20,000.00",No
YBI13877@ybifoundation.ybif,"? 1,10,000.00",No
YBI13878@ybifoundation.ybif,"? 30,000.00",No
YBI13879@ybifoundation.ybif,"? 30,000.00",No
YBI13880@ybifoundation.ybif,"? 30,000.00",No
YBI13881@ybifoundation.ybif,"? 30,000.00",No
YBI13882@ybifoundation.ybif,"? 30,000.00",Yes
YBI13883@ybifoundation.ybif,"? 30,000.00",Yes
YBI13884@ybifoundation.ybif,"? 40,000.00",Yes
YBI13885@ybifoundation.ybif,"? 40,000.00",Yes
YBI13886@ybifoundation.ybif,"? 50,000.00",No
YBI13887@ybifoundation.ybif,"? 50,000.00",No
YBI13888@ybifoundation.ybif,"? 60,000.00",Yes
YBI13889@ybifoundation.ybif,"? 60,000.00",Yes
YBI13890@ybifoundation.ybif,"? 60,000.00",Yes
YBI13891@ybifoundation.ybif,"? 60,000.00",Yes
YBI13892@ybifoundation.ybif,"? 60,000.00",Yes
YBI13893@ybifoundation.ybif,"? 60,000.00",Yes
YBI13894@ybifoundation.ybif,"? 60,000.00",Yes
YBI13895@ybifoundation.ybif,"? 60,000.00",No
YBI13896@ybifoundation.ybif,"? 60,000.00",Yes
YBI13897@ybifoundation.ybif,"? 60,000.00",Yes
YBI13898@ybifoundation.ybif,"? 60,000.00",Yes
YBI13899@ybifoundation.ybif,"? 60,000.00",Yes
YBI13900@ybifoundation.ybif,"? 40,000.00",No
YBI13901@ybifoundation.ybif,"? 50,000.00",Yes
YBI13902@ybifoundation.ybif,"? 50,000.00",Yes
YBI13903@ybifoundation.ybif,"? 50,000.00",Yes
YBI13904@ybifoundation.ybif,"? 60,000.00",Yes
YBI13905@ybifoundation.ybif,"? 60,000.00",No
YBI13906@ybifoundation.ybif,"? 30,000.00",No
YBI13907@ybifoundation.ybif,"? 40,000.00",Yes
YBI13908@ybifoundation.ybif,"? 30,000.00",Yes
YBI13909@ybifoundation.ybif,"? 30,000.00",Yes
YBI13910@ybifoundation.ybif,"? 30,000.00",Yes
YBI13911@ybifoundation.ybif,"? 40,000.00",No
YBI13912@ybifoundation.ybif,"? 70,000.00",Yes
YBI13913@ybifoundation.ybif,"? 70,000.00",No
YBI13914@ybifoundation.ybif,"? 40,000.00",Yes
YBI13915@ybifoundation.ybif,"? 40,000.00",Yes
YBI13916@ybifoundation.ybif,"? 40,000.00",Yes
YBI13917@ybifoundation.ybif,"? 40,000.00",No
YBI13918@ybifoundation.ybif,"? 40,000.00",No
YBI13919@ybifoundation.ybif,"? 70,000.00",No
YBI13920@ybifoundation.ybif,"? 40,000.00",Yes
YBI13921@ybifoundation.ybif,"? 60,000.00",Yes
YBI13922@ybifoundation.ybif,"? 60,000.00",Yes
YBI13923@ybifoundation.ybif,"? 60,000.00",Yes
YBI13924@ybifoundation.ybif,"? 60,000.00",Yes
YBI13925@ybifoundation.ybif,"? 60,000.00",No
YBI13926@ybifoundation.ybif,"? 60,000.00",Yes
YBI13927@ybifoundation.ybif,"? 60,000.00",Yes
YBI13928@ybifoundation.ybif,"? 60,000.00",Yes
YBI13929@ybifoundation.ybif,"? 60,000.00",Yes
YBI13930@ybifoundation.ybif,"? 60,000.00",Yes
YBI13931@ybifoundation.ybif,"? 60,000.00",Yes
YBI13932@ybifoundation.ybif,"? 60,000.00",Yes
YBI13933@ybifoundation.ybif,"? 60,000.00",Yes
YBI13934@ybifoundation.ybif,"? 60,000.00",Yes
YBI13935@ybifoundation.ybif,"? 60,000.00",Yes
YBI13936@ybifoundation.ybif,"? 70,000.00",Yes
YBI13937@ybifoundation.ybif,"? 70,000.00",Yes
YBI13938@ybifoundation.ybif,"? 80,000.00",Yes
YBI13939@ybifoundation.ybif,"? 60,000.00",Yes
YBI13940@ybifoundation.ybif,"? 60,000.00",Yes
YBI13941@ybifoundation.ybif,"? 70,000.00",Yes
YBI13942@ybifoundation.ybif,"? 70,000.00",Yes
YBI13943@ybifoundation.ybif,"? 70,000.00",Yes
YBI13944@ybifoundation.ybif,"? 70,000.00",Yes
YBI13945@ybifoundation.ybif,"? 70,000.00",Yes
YBI13946@ybifoundation.ybif,"? 70,000.00",Yes
YBI13947@ybifoundation.ybif,"? 60,000.00",Yes
YBI13948@ybifoundation.ybif,"? 60,000.00",Yes
YBI13949@ybifoundation.ybif,"? 60,000.00",Yes
YBI13950@ybifoundation.ybif,"? 60,000.00",Yes
YBI13951@ybifoundation.ybif,"? 1,30,000.00",Yes
YBI13952@ybifoundation.ybif,"? 1,50,000.00",No
YBI13953@ybifoundation.ybif,"? 40,000.00",No
YBI13954@ybifoundation.ybif,"? 20,000.00",Yes
YBI13955@ybifoundation.ybif,"? 40,000.00",Yes
YBI13956@ybifoundation.ybif,"? 30,000.00",No
YBI13957@ybifoundation.ybif,"? 30,000.00",No
YBI13958@ybifoundation.ybif,"? 30,000.00",Yes
YBI13959@ybifoundation.ybif,"? 30,000.00",No
YBI13960@ybifoundation.ybif,"? 60,000.00",No
YBI13961@ybifoundation.ybif,"? 10,000.00",No
YBI13962@ybifoundation.ybif,"? 30,000.00",No
YBI13963@ybifoundation.ybif,"? 30,000.00",No
YBI13964@ybifoundation.ybif,"? 10,000.00",Yes
YBI13965@ybifoundation.ybif,"? 10,000.00",Yes
YBI13966@ybifoundation.ybif,"? 60,000.00",No
YBI13967@ybifoundation.ybif,"? 70,000.00",No
YBI13968@ybifoundation.ybif,"? 40,000.00",No
YBI13969@ybifoundation.ybif,"? 10,000.00",Yes
YBI13970@ybifoundation.ybif,"? 70,000.00",Yes
YBI13971@ybifoundation.ybif,"? 10,000.00",Yes
YBI13972@ybifoundation.ybif,"? 20,000.00",Yes
YBI13973@ybifoundation.ybif,"? 20,000.00",Yes
YBI13974@ybifoundation.ybif,"? 20,000.00",Yes
YBI13975@ybifoundation.ybif,"? 40,000.00",Yes
YBI13976@ybifoundation.ybif,"? 40,000.00",No
YBI13977@ybifoundation.ybif,"? 70,000.00",No
YBI13978@ybifoundation.ybif,"? 20,000.00",Yes
YBI13979@ybifoundation.ybif,"? 40,000.00",No
YBI13980@ybifoundation.ybif,"? 40,000.00",Yes
YBI13981@ybifoundation.ybif,"? 40,000.00",Yes
YBI13982@ybifoundation.ybif,"? 40,000.00",Yes
YBI13983@ybifoundation.ybif,"? 40,000.00",No
YBI13984@ybifoundation.ybif,"? 40,000.00",No
YBI13985@ybifoundation.ybif,"? 40,000.00",No
YBI13986@ybifoundation.ybif,"? 80,000.00",Yes
YBI13987@ybifoundation.ybif,"? 80,000.00",No
YBI13988@ybifoundation.ybif,"? 80,000.00",No
YBI13989@ybifoundation.ybif,"? 80,000.00",No
YBI13990@ybifoundation.ybif,"? 40,000.00",No
YBI13991@ybifoundation.ybif,"? 40,000.00",Yes
YBI13992@ybifoundation.ybif,"? 40,000.00",No
YBI13993@ybifoundation.ybif,"? 40,000.00",Yes
YBI13994@ybifoundation.ybif,"? 40,000.00",No
YBI13995@ybifoundation.ybif,"? 40,000.00",Yes
YBI13996@ybifoundation.ybif,"? 60,000.00",No
YBI13997@ybifoundation.ybif,"? 50,000.00",Yes
YBI13998@ybifoundation.ybif,"? 60,000.00",Yes
YBI13999@ybifoundation.ybif,"? 60,000.00",Yes
YBI14000@ybifoundation.ybif,"? 70,000.00",No
YBI14001@ybifoundation.ybif,"? 70,000.00",Yes
YBI14002@ybifoundation.ybif,"? 70,000.00",Yes
YBI14003@ybifoundation.ybif,"? 80,000.00",Yes
