OrderID,Date,Category,SubCategory,Customer,State,Region,Payment,Sales,Qty,Profit
4214,13-01-2025,Electronics,Mobiles,Jhalak Saini,Gujarat,East,UPI,36783.47,3,10848.91
4215,19-02-2024,Fashion,Women,Baghyawati Yadav,UP,North,COD,28828.67,3,4109.63
4216,27-08-2025,Electronics,Laptops,Akshay Kumer,Tamil Nadu,West,UPI,8182.34,5,-322.21
4217,30-11-2023,Fashion,Men,Joshua Vasa,Gujarat,West,UPI,9833.35,5,59.28
4218,26-09-2024,Fashion,Women,Aachal Wable,Karnataka,East,COD,37208.38,5,8597.18
4219,17-12-2024,Grocery,Staples,Zayyan Bala,UP,East,COD,33760.43,4,2904.09
4220,14-02-2025,Grocery,Staples,Nachiket Aurora,Tamil Nadu,East,COD,2891.63,5,-358.71
4221,27-02-2025,Electronics,Laptops,Wakeeta Thaker,Gujarat,East,Card,44591.32,2,3327.07
4222,23-01-2024,Fashion,Men,Geetika Kala,Gujarat,North,COD,6901.48,1,1201.21
4223,05-11-2024,Grocery,Snacks,Urishilla Sodhi,Gujarat,West,Card,30243.59,4,-2814.36
4224,18-09-2025,Fashion,Men,Hitesh Rastogi,UP,East,Card,35278.4,3,-6514.77
4225,08-10-2023,Electronics,Accessories,Samar Anand,UP,North,UPI,14477.96,3,1957.96
4226,28-06-2025,Electronics,Mobiles,Ira Char,Delhi,South,Card,12390.15,2,2180.9
4227,15-05-2024,Home,Furniture,Jason Gala,Tamil Nadu,North,COD,2577.14,4,-400.55
4228,20-09-2024,Electronics,Laptops,Bhavika Rajagopal,Maharashtra,West,Card,39990.47,5,-7039.08
4229,04-12-2024,Grocery,Beverages,Dipta Tiwari,Delhi,East,COD,3782.97,1,-691.02
4230,27-05-2025,Fashion,Women,Rajeshri Pillai,Gujarat,West,UPI,31098.85,5,-4719.53
4231,31-01-2024,Grocery,Beverages,Ucchal Sant,Karnataka,South,COD,814.64,4,78.06
4232,03-12-2023,Fashion,Kids,Chaman Dar,Gujarat,North,UPI,22308.32,5,413.21
4233,17-02-2025,Home,Kitchen,Xiti Malhotra,UP,South,UPI,46718.21,2,13779.62
4234,20-04-2025,Grocery,Beverages,Aashi Cherian,Karnataka,West,UPI,33036.76,5,1089.72
4235,09-06-2025,Electronics,Laptops,Joshua Koshy,Karnataka,South,COD,1210.99,5,-2.95
4236,23-01-2024,Grocery,Beverages,Dakshesh Subramanian,Gujarat,North,Card,19769.19,5,-3161.16
4237,27-05-2025,Home,Kitchen,Jeevika Dixit,Delhi,West,Card,9717.09,2,2472.54
4238,12-02-2024,Fashion,Kids,Jasmit Karpe,Tamil Nadu,South,UPI,38636.86,2,1886.09
4239,01-02-2025,Grocery,Snacks,Eta Kamdar,Maharashtra,West,Card,21791.6,4,-4095.53
4240,30-11-2024,Home,Furniture,Rohan Rama,Maharashtra,North,COD,44735.43,4,-8226.57
4241,18-04-2025,Home,Kitchen,Chasmum Purohit,Gujarat,West,Card,13534.31,3,-1901.95
4242,09-11-2024,Electronics,Accessories,Vasana Kamdar,Gujarat,South,Card,25369.68,4,5778.77
4243,03-08-2025,Grocery,Staples,Kritika Date,Karnataka,South,UPI,28715.26,5,6063.58
4244,11-03-2025,Home,Decor,Lohit Agate,Maharashtra,South,Card,32929.02,2,-6257.07
4245,01-05-2025,Home,Kitchen,Urmi Sood,Tamil Nadu,South,COD,23552.61,3,594.38
4246,19-12-2023,Fashion,Women,Kala Guha,Tamil Nadu,East,COD,15232.17,1,3296.16
4247,03-12-2023,Electronics,Mobiles,Nikita Nayak,UP,West,COD,48988.95,4,3570.48
4248,23-02-2024,Grocery,Snacks,Zansi Bora,Gujarat,North,UPI,3535.33,2,1005.83
4249,04-01-2024,Home,Furniture,Siya Rajagopalan,Delhi,East,UPI,26985.97,5,5898.46
4250,25-06-2024,Electronics,Laptops,Krisha Devan,Maharashtra,East,COD,31845.67,2,2251.25
4251,01-03-2025,Electronics,Accessories,Abha Biswas,Tamil Nadu,South,UPI,15879.23,4,-123.98
4252,29-09-2023,Grocery,Beverages,Ryan Maharaj,Tamil Nadu,West,Card,13232.04,2,-784.44
4253,16-10-2024,Fashion,Kids,Harshil Apte,Delhi,North,UPI,39632.14,3,-3469.73
4254,19-12-2023,Electronics,Laptops,Jasmit Mohan,Karnataka,South,UPI,35066.13,5,1471.26
4255,02-03-2024,Home,Kitchen,Naksh Chokshi,UP,East,COD,23618.47,3,-2025.82
4256,09-06-2024,Fashion,Kids,Yatin Gopal,Maharashtra,East,Card,32787.71,5,8653.97
4257,31-05-2025,Home,Kitchen,Hemani Babu,Gujarat,East,Card,3030.75,5,76.24
4258,21-09-2023,Grocery,Beverages,Baljiwan Kuruvilla,Karnataka,North,COD,21094.64,1,-2366.01
4259,29-10-2024,Grocery,Beverages,Vritti Pillai,UP,North,COD,33388.46,5,-4535.85
4260,21-02-2024,Fashion,Kids,Libni Bhargava,Karnataka,West,UPI,47714.83,1,-4506.41
4261,27-04-2024,Grocery,Staples,Manthan Prasad,Karnataka,South,COD,36390.68,3,-1496
4262,17-07-2025,Grocery,Snacks,Bimala Sibal,UP,East,COD,28091.4,4,5111.45
4263,20-02-2024,Fashion,Kids,Idika Sinha,Tamil Nadu,South,UPI,36793.45,3,4265.97
4264,11-09-2024,Home,Decor,Nitara Iyengar,Karnataka,West,Card,43580.21,3,7661.03
4265,07-01-2024,Home,Kitchen,Xiti Sodhi,Maharashtra,South,UPI,40593.52,5,3148.57
4266,27-03-2025,Home,Furniture,Keya Saha,Delhi,South,COD,40504.11,3,8013.93
4267,27-02-2024,Grocery,Beverages,Tamanna Sawhney,Delhi,South,Card,13064.5,1,1392.76
4268,30-08-2024,Home,Furniture,Bakhshi Nath,Gujarat,South,UPI,7798.26,4,1426.04
4269,21-01-2025,Home,Kitchen,Zilmil Naidu,Maharashtra,East,Card,8048.04,1,-601.45
4270,29-05-2025,Home,Kitchen,Tanmayi Dalal,Gujarat,South,COD,42059.68,4,10635.26
4271,25-06-2025,Electronics,Mobiles,Adya Murty,Karnataka,North,UPI,24782.87,5,1376.39
4272,07-04-2025,Home,Furniture,Eesha Rai,Karnataka,West,Card,245.65,4,13.49
4273,02-03-2024,Home,Decor,Wyatt Bedi,Delhi,West,COD,46730.28,3,7132.82
4274,01-02-2024,Home,Decor,Kalpit Bera,Delhi,North,Card,6692.41,3,-140.81
4275,27-06-2024,Electronics,Accessories,Onkar Loyal,Delhi,East,Card,33369.48,1,3151.86
4276,07-05-2024,Fashion,Kids,Pranav Bahri,Maharashtra,South,Card,43060.71,1,-5918.36
4277,29-07-2024,Grocery,Staples,Ranveer Tak,Maharashtra,West,UPI,5714.54,3,-754.25
4278,23-05-2024,Fashion,Women,Fiyaz Barad,Delhi,West,COD,40602.4,1,1161.83
4279,03-09-2025,Fashion,Kids,Janya Raj,Karnataka,North,UPI,43960.62,2,-7732.36
4280,12-09-2024,Grocery,Beverages,Maanav Mital,UP,West,Card,45199.65,5,11381.97
4281,19-04-2025,Fashion,Kids,Nitesh Ghose,Karnataka,North,COD,19766.77,5,-2476.54
4282,02-05-2024,Grocery,Snacks,Onkar Sodhi,Tamil Nadu,West,Card,38596.77,1,10436.49
4283,29-03-2024,Home,Kitchen,Neelima Chaudhuri,Gujarat,West,COD,31699.87,1,2530.81
4284,16-12-2023,Grocery,Snacks,Thomas Prabhakar,Maharashtra,West,UPI,45442.3,3,9334.95
4285,31-07-2025,Grocery,Beverages,Manbir Handa,Delhi,South,COD,18107.94,4,-3138.46
4286,14-08-2025,Home,Decor,Bhavya Bhatnagar,Tamil Nadu,West,Card,17383.42,3,4155.5
4287,17-06-2024,Home,Furniture,Aayush Ramesh,Delhi,West,UPI,47114.03,2,4881.42
4288,12-11-2024,Fashion,Men,Wyatt Handa,Delhi,South,COD,49031.88,4,11769.05
4289,31-05-2025,Electronics,Mobiles,Sai Bhatia,Maharashtra,North,Card,47358.62,2,-3521.1
4290,01-01-2024,Fashion,Kids,Yachana Tak,Tamil Nadu,North,UPI,22609.76,4,4642.75
4291,07-03-2025,Fashion,Women,Zayan Kumer,UP,West,Card,10481.19,2,2449.88
4292,21-04-2024,Fashion,Women,Rachita Lall,Tamil Nadu,North,Card,20997.01,3,6001.73
4293,10-01-2024,Home,Furniture,Nihal Gaba,Delhi,South,UPI,19791.22,1,1124.48
4294,07-01-2025,Grocery,Snacks,Advaith Dani,UP,North,COD,39157.94,1,2338.99
4295,30-04-2024,Grocery,Beverages,Henry Koshy,Karnataka,West,COD,21764.84,4,5891.92
4296,06-01-2024,Grocery,Snacks,Yoshita Doshi,Maharashtra,North,UPI,1077.67,5,-62.27
4297,22-04-2024,Electronics,Laptops,Robert Narasimhan,Tamil Nadu,South,Card,4052.31,4,10.27
4298,15-08-2025,Home,Kitchen,Aryan Dar,Maharashtra,West,Card,20031.76,3,-1915.56
4299,14-08-2024,Fashion,Men,Balendra Krishnamurthy,Karnataka,East,Card,1355.42,3,404.41
4300,21-08-2025,Home,Furniture,Wahab Mital,UP,East,UPI,1266.88,5,178.93
4301,22-04-2024,Electronics,Laptops,Veer Setty,Gujarat,West,COD,23431.67,2,2302.59
4302,08-12-2024,Fashion,Men,Krisha Sinha,Tamil Nadu,West,Card,11914.63,4,2937.47
4303,25-12-2023,Electronics,Laptops,Praneel Bal,Tamil Nadu,West,Card,22962.76,1,1796.23
4304,28-08-2025,Home,Furniture,Aadhya Yohannan,Delhi,East,UPI,5789.41,5,697.7
4305,28-04-2024,Home,Furniture,Turvi Singhal,Delhi,North,COD,47292.55,2,-7643.9
4306,07-02-2024,Home,Furniture,Elijah Karpe,Delhi,South,UPI,24900.06,1,-3536.63
4307,12-11-2024,Fashion,Kids,Zarna Ahluwalia,Karnataka,North,Card,46307.72,1,5712.12
4308,12-02-2024,Grocery,Staples,Patrick Kade,Tamil Nadu,North,UPI,5628.19,1,1512.44
4309,30-01-2024,Fashion,Men,Girish Mani,Tamil Nadu,South,COD,32188.02,2,7140.35
4310,23-10-2023,Grocery,Snacks,Anita Madan,Karnataka,North,Card,715.12,2,-53.59
4311,25-07-2025,Electronics,Mobiles,Barkha Sahni,UP,South,COD,10230.24,2,1822.65
4312,23-07-2024,Home,Furniture,Yashica Keer,Karnataka,North,UPI,16394.87,2,-1298.59
4313,15-05-2024,Fashion,Women,Varenya Sura,Delhi,North,UPI,7491.33,5,-112.59
4314,17-06-2025,Grocery,Beverages,Aarna Rau,Gujarat,West,Card,2518.94,4,433.25
4315,23-08-2025,Home,Decor,Madhavi Shroff,Karnataka,North,Card,22163.98,4,3841.7
4316,18-09-2024,Home,Kitchen,Max Vohra,Tamil Nadu,West,Card,20003.87,2,1990.38
4317,05-12-2024,Electronics,Mobiles,Aarav Ratti,Tamil Nadu,South,COD,5666.12,2,48
4318,12-03-2025,Grocery,Staples,Manbir Kashyap,Gujarat,East,UPI,7024.32,3,675.59
4319,15-05-2024,Fashion,Kids,Oni Sangha,Tamil Nadu,West,Card,20668.29,1,-3062.55
4320,22-08-2025,Electronics,Mobiles,Ishita Sethi,Gujarat,South,COD,37220.7,2,8977.07
4321,20-08-2025,Home,Kitchen,Ekavir Kant,UP,West,COD,10712.14,1,-2023.88
4322,10-02-2024,Electronics,Mobiles,David Nagar,Tamil Nadu,North,COD,11014.23,2,-20.05
4323,07-06-2024,Home,Decor,Wridesh Keer,Maharashtra,South,COD,27594.91,4,6285.48
4324,22-03-2024,Fashion,Men,Wriddhish Purohit,Karnataka,North,COD,31610.84,4,-3196.22
4325,03-03-2024,Fashion,Kids,Jason Mane,Karnataka,North,COD,24985.72,5,-4263.29
4326,15-08-2025,Grocery,Beverages,Ojasvi Samra,Delhi,North,UPI,18882.39,2,568.91
4327,21-11-2023,Fashion,Men,Qabil Swamy,Karnataka,East,UPI,38469.02,5,10891.69
4328,14-08-2024,Home,Furniture,Vansha Chahal,Delhi,South,COD,41043.22,4,11074.23
4329,21-04-2025,Grocery,Staples,Indrajit Saxena,Gujarat,North,UPI,18304.49,1,-1054.55
4330,16-01-2025,Electronics,Accessories,Rayaan Nair,Delhi,North,Card,23948.22,5,2023.21
4331,24-11-2024,Home,Kitchen,William Pal,UP,East,COD,49351.87,4,3553.81
4332,23-07-2025,Electronics,Mobiles,Bhavini Lala,Gujarat,South,UPI,33529.31,4,3706.42
4333,30-03-2025,Grocery,Snacks,Tarak Sarma,Maharashtra,North,COD,35922.19,3,3237.06
4334,16-04-2024,Grocery,Beverages,Unni Sur,Delhi,East,Card,45772,4,797.21
4335,03-07-2025,Home,Decor,Upkaar Arora,Tamil Nadu,South,COD,49284.63,4,5689.07
4336,01-04-2025,Home,Kitchen,Christopher Sangha,Maharashtra,East,Card,8882.76,2,-741.3
4337,26-11-2024,Electronics,Mobiles,Varenya Dora,UP,South,Card,27923.14,3,-3433.93
4338,13-09-2024,Grocery,Beverages,Gagan Prabhu,Karnataka,West,UPI,35148.99,5,-4692.64
4339,09-07-2024,Home,Decor,Odika Kala,Maharashtra,North,COD,35031.05,2,-2244.24
4340,15-03-2025,Electronics,Mobiles,Tristan Jayaraman,Gujarat,West,UPI,16593.86,5,4128.91
4341,14-07-2024,Home,Furniture,Upkaar Zacharia,UP,West,Card,39270.27,4,1101.32
4342,16-07-2024,Fashion,Kids,Alka Minhas,Maharashtra,East,COD,7685.18,1,-474.05
4343,23-06-2024,Grocery,Snacks,Yasti Thaker,Tamil Nadu,West,UPI,16169.62,3,-2812.44
4344,25-04-2024,Fashion,Kids,Chaman Shenoy,Tamil Nadu,West,Card,43740.33,3,-6521.72
4345,15-11-2024,Fashion,Men,Januja Sanghvi,Maharashtra,East,UPI,22989.84,4,-3489.95
4346,04-03-2025,Grocery,Snacks,Ishaan Tank,Delhi,East,Card,49284.09,5,-3519.64
4347,08-10-2024,Fashion,Kids,Faraj Narayanan,Delhi,North,Card,20692.99,5,2563.56
4348,05-03-2024,Electronics,Accessories,Aadi Ravi,Maharashtra,North,Card,19175.83,1,4962.36
4349,24-04-2024,Grocery,Staples,Anya Narayan,Maharashtra,South,UPI,9955.28,2,516.54
4350,16-01-2025,Home,Furniture,Yug Kade,Karnataka,East,COD,36769.99,3,10640.52
4351,09-12-2024,Electronics,Laptops,Faris Radhakrishnan,Karnataka,South,UPI,39562.76,5,5477.65
4352,21-09-2024,Home,Furniture,Inaya Behl,Tamil Nadu,East,COD,28202.66,5,-4361.58
4353,23-06-2025,Home,Kitchen,Ekansh Raval,UP,North,COD,3197.82,5,229.95
4354,09-02-2025,Fashion,Men,Tanveer Kashyap,Gujarat,North,UPI,28750.64,3,1727.4
4355,08-07-2024,Home,Decor,Warda Badami,Maharashtra,South,UPI,38509.47,1,5687.89
4356,09-03-2024,Electronics,Laptops,Anika Kanda,UP,East,UPI,41573.97,3,6469.64
4357,30-10-2023,Electronics,Mobiles,Lopa Gupta,Maharashtra,South,UPI,10101.33,2,-278.83
4358,22-11-2023,Home,Furniture,Pallavi Purohit,UP,North,UPI,37391.53,2,3933.04
4359,30-07-2025,Home,Furniture,Aarini Lal,Delhi,West,COD,10702.78,5,-1678.49
4360,10-09-2025,Electronics,Accessories,Samar Anand,Karnataka,North,Card,14497.11,2,-2026.5
4361,24-01-2025,Home,Kitchen,Vivaan Guha,UP,West,COD,30653.54,2,-4622.38
4362,01-02-2025,Home,Furniture,Hiral Edwin,Karnataka,West,COD,9712.43,5,-1745.06
4363,05-12-2023,Electronics,Mobiles,Jeet Dube,Maharashtra,South,UPI,46343.45,2,-9066.84
4364,18-01-2025,Fashion,Kids,Amara Bhardwaj,Gujarat,South,UPI,32614.97,5,5466.78
4365,09-03-2025,Fashion,Kids,Yuvraj Boase,Tamil Nadu,North,COD,13348.46,1,-1934.45
4366,05-02-2024,Fashion,Men,Dhriti Purohit,UP,West,UPI,10210.81,2,1022.62
4367,03-03-2024,Home,Furniture,Omya Sengupta,Maharashtra,West,UPI,11296.2,5,1745.12
4368,01-12-2024,Electronics,Accessories,Nirja Narain,Delhi,South,UPI,6483.45,4,1190.76
4369,03-12-2024,Fashion,Women,Nisha Chakraborty,Karnataka,South,COD,6514.19,2,624.21
4370,19-06-2025,Grocery,Staples,Falan Sane,Tamil Nadu,North,Card,24208.34,2,3178.09
4371,03-06-2024,Grocery,Staples,Garima Talwar,UP,North,COD,46049.26,4,9394.84
4372,04-06-2024,Electronics,Accessories,Caleb Hegde,Delhi,West,UPI,41159.92,3,2053.21
4373,16-06-2024,Electronics,Accessories,Rushil Lad,Tamil Nadu,North,UPI,33331.01,5,-4372.49
4374,07-10-2024,Home,Furniture,Harshil Deol,Gujarat,East,Card,20924.01,5,2920.63
4375,14-04-2025,Electronics,Laptops,Wishi Gara,Tamil Nadu,South,UPI,17834,3,-859.82
4376,06-04-2025,Home,Kitchen,Lucky Om,Tamil Nadu,East,COD,24344.37,2,6695.89
4377,10-02-2024,Electronics,Laptops,Tejas Sanghvi,Gujarat,East,UPI,26619.85,2,-3499.56
4378,26-12-2024,Home,Decor,Bimala Solanki,Tamil Nadu,North,COD,38812.2,1,11220.37
4379,08-12-2024,Electronics,Laptops,Sudiksha Kale,Maharashtra,North,Card,14445.88,2,200.31
4380,11-01-2025,Fashion,Women,Dev Ravel,Karnataka,North,UPI,15914.75,1,2768.23
4381,19-11-2023,Fashion,Kids,Mohammed Goel,UP,North,UPI,1606.76,4,415.61
4382,01-12-2024,Grocery,Beverages,Pushti Maharaj,Tamil Nadu,East,COD,39967.93,3,2640.14
4383,25-03-2025,Electronics,Laptops,Leela Bose,Delhi,East,Card,40492.59,4,-6570.5
4384,25-06-2025,Grocery,Beverages,Upasna Soni,Delhi,West,Card,45141.32,5,4455.11
4385,10-10-2024,Grocery,Beverages,Ekantika Mall,Karnataka,West,Card,32230.59,4,736.36
4386,18-09-2024,Grocery,Snacks,Amol Dutt,Delhi,West,Card,45975.86,3,12932.76
4387,15-10-2024,Home,Decor,Nandini Kannan,UP,East,COD,13779.95,1,2211.6
4388,01-07-2025,Home,Kitchen,Anay Dutta,UP,West,COD,43343.84,2,10851.26
4389,03-12-2024,Home,Kitchen,Chavvi Kibe,UP,West,UPI,49769.79,4,6109.93
4390,29-05-2024,Grocery,Staples,Dipta Nagarajan,Delhi,North,COD,34886.65,1,-2450.23
4391,12-12-2023,Home,Kitchen,Nirja Banik,Tamil Nadu,North,Card,24011.02,2,-1994.14
4392,08-04-2025,Home,Decor,Upadhriti Nazareth,UP,North,COD,22437.49,3,-1170.85
4393,04-08-2024,Home,Kitchen,Anjali Soni,Maharashtra,North,Card,7488.32,1,-53.41
4394,05-09-2025,Grocery,Beverages,Chakradev Hora,Karnataka,South,UPI,31923.91,4,9420.9
4395,31-10-2024,Home,Furniture,Nachiket Bhargava,Karnataka,West,COD,49643.46,4,-9252.85
4396,11-11-2024,Fashion,Kids,Gagan Thakkar,Tamil Nadu,South,Card,3270.07,2,-345.64
4397,12-06-2024,Home,Kitchen,Tanish Reddy,Tamil Nadu,East,COD,15563.21,1,355.79
4398,19-06-2024,Home,Furniture,Laksh Doctor,Tamil Nadu,West,Card,24968.37,2,-3454.35
4399,18-06-2025,Home,Kitchen,Utkarsh Dubey,Maharashtra,South,UPI,7705,5,2119.75
4400,13-10-2024,Grocery,Snacks,Jacob Chowdhury,Gujarat,South,COD,19652.16,1,4852.9
4401,06-03-2024,Fashion,Kids,Yashvi Bora,Delhi,North,UPI,34039.8,5,-3664.9
4402,25-04-2024,Electronics,Accessories,Yahvi Loyal,Gujarat,South,UPI,3339.14,1,-337.02
4403,31-08-2024,Home,Kitchen,Chaitaly Bhagat,Tamil Nadu,West,COD,46482.57,3,13414.23
4404,15-11-2023,Electronics,Accessories,Chasmum Golla,UP,North,Card,40986.4,1,7471.34
4405,03-08-2025,Home,Decor,Amruta Datta,UP,South,UPI,32808.78,1,1644.67
4406,20-08-2024,Grocery,Snacks,Ayushman Nori,Tamil Nadu,West,Card,45910.34,2,13374.89
4407,25-12-2024,Fashion,Men,Udant Ram,Tamil Nadu,West,Card,8860.65,5,9.42
4408,08-08-2024,Home,Decor,Luke Soni,Delhi,West,UPI,3327.96,4,697.73
4409,30-05-2025,Grocery,Beverages,Ojasvi Uppal,UP,East,Card,31320.85,4,5275.76
4410,29-12-2023,Home,Kitchen,Chaitaly Mukherjee,Delhi,West,Card,46601.53,3,-3784.28
4411,24-01-2025,Home,Kitchen,Timothy Pai,Karnataka,South,COD,11991.89,1,557.07
4412,06-05-2025,Grocery,Snacks,Suhani Shetty,Delhi,East,COD,23657.33,3,6611.14
4413,13-07-2025,Home,Furniture,Ishwar Bedi,Tamil Nadu,West,COD,7128.09,2,-851.72
4414,21-08-2024,Fashion,Kids,Saanvi Kade,Delhi,South,UPI,48871.04,1,748.94
4415,16-09-2025,Grocery,Beverages,Bhavani Varkey,Maharashtra,West,Card,10936.98,2,1351.96
4416,17-01-2025,Electronics,Laptops,Nathan Bawa,Karnataka,South,COD,14412.18,4,2284.12
4417,12-09-2024,Grocery,Staples,Nilima Nagarajan,Karnataka,West,COD,40899.75,4,-5578.98
4418,24-02-2025,Grocery,Snacks,Tara Choudhry,Tamil Nadu,West,UPI,17593.7,3,1467.75
4419,23-11-2023,Fashion,Kids,Kritika Goel,Tamil Nadu,North,UPI,23109.57,5,5791.12
4420,21-07-2024,Home,Decor,Oscar Vohra,Gujarat,North,COD,17642.87,4,5044.12
4421,21-02-2025,Grocery,Staples,Gavin Bajwa,Delhi,East,COD,45060.25,5,12967.84
4422,02-03-2025,Grocery,Beverages,Kevin Das,Delhi,East,COD,12640.47,3,1083.18
4423,07-02-2025,Fashion,Kids,Libni Savant,UP,South,Card,47272.03,5,-4025.44
4424,14-11-2024,Home,Decor,Arya D’Alia,Karnataka,East,Card,35982.1,1,6576.96
4425,14-03-2025,Grocery,Beverages,Aarini Chahal,Karnataka,South,UPI,26477.23,5,2260.19
4426,04-12-2023,Home,Furniture,Janani Narula,Delhi,West,UPI,28405.03,2,88.34
4427,01-06-2025,Electronics,Laptops,Manan Badami,Tamil Nadu,South,Card,27544.65,4,1981.36
4428,26-06-2025,Home,Furniture,Tristan Goyal,Delhi,North,UPI,33661.74,3,-5616.53
4429,05-03-2025,Home,Kitchen,Siddharth Sarraf,Tamil Nadu,East,UPI,18558.14,1,-3399.27
4430,18-11-2024,Electronics,Accessories,Harsh Setty,Gujarat,East,Card,24058.05,4,-3339.32
4431,20-04-2024,Fashion,Men,Yug Magar,Gujarat,East,UPI,35226.89,2,9197.74
4432,26-05-2024,Home,Decor,Joshua Natarajan,Karnataka,North,UPI,20309.29,1,518.9
4433,25-01-2024,Electronics,Mobiles,Ijaya Rout,Gujarat,North,COD,24319.47,2,-4499.28
4434,18-02-2024,Fashion,Women,Chaitanya Dugar,Tamil Nadu,West,COD,33619.98,3,4797.68
4435,12-02-2025,Home,Decor,Lakshmi Dugar,Gujarat,East,UPI,24940.99,5,4249.51
4436,24-03-2025,Fashion,Men,Girik Gara,UP,East,UPI,31852.87,5,7012.58
4437,11-08-2024,Electronics,Mobiles,Sachi Salvi,Karnataka,East,Card,11318.97,5,221.73
4438,08-07-2024,Grocery,Staples,Rajeshri Prabhakar,UP,South,COD,22902.92,2,2662.03
4439,15-08-2024,Home,Furniture,Charvi Dua,UP,East,UPI,32023.95,3,2868.44
4440,14-08-2024,Fashion,Men,Samaksh Mahajan,Karnataka,North,Card,48273.84,4,7889.53
4441,07-02-2025,Home,Furniture,Unni Banik,Karnataka,North,COD,14821.84,1,3101.56
4442,23-08-2025,Fashion,Women,Chakrika Choudhury,UP,East,Card,22056.29,1,-942.82
4443,16-05-2024,Grocery,Staples,Joshua Narayan,Maharashtra,North,Card,28801.21,2,2797.33
4444,29-07-2025,Electronics,Mobiles,Thomas Murty,UP,East,COD,35612.87,1,-3975.96
4445,08-01-2024,Home,Furniture,Jason Sem,UP,West,COD,34665.16,1,6115.91
4446,10-08-2025,Grocery,Snacks,Ansh Randhawa,Maharashtra,East,UPI,48879.71,2,1569.98
4447,02-08-2024,Electronics,Mobiles,Varenya Mukherjee,Tamil Nadu,West,Card,42811.44,5,4593.13
4448,16-06-2024,Grocery,Beverages,Osha Kurian,Maharashtra,West,Card,19965.22,2,-1081.13
4449,21-02-2024,Fashion,Men,Radhika Desai,Gujarat,East,UPI,37039.56,2,3125.43
4450,19-05-2025,Fashion,Kids,Ishita Ben,Gujarat,East,UPI,2046.95,4,-138.12
4451,28-07-2025,Electronics,Accessories,Mahika Mane,Gujarat,South,Card,7479.46,5,2201.82
4452,17-09-2024,Grocery,Staples,Arya Bains,Gujarat,North,UPI,16314.08,3,-2194.27
4453,18-09-2025,Home,Furniture,Ridhi Ahluwalia,Gujarat,East,COD,17377.78,3,-911.3
4454,30-10-2023,Electronics,Laptops,Meghana Bains,Gujarat,South,COD,42239.87,2,-7036.08
4455,23-10-2023,Home,Furniture,Arunima Kadakia,Delhi,South,UPI,38813.84,4,-2198
4456,11-04-2024,Electronics,Mobiles,Tara Konda,UP,East,COD,9194.96,1,-517.58
4457,29-05-2025,Fashion,Women,Gaurav Karnik,Tamil Nadu,North,COD,29815.65,1,-5740.3
4458,06-02-2024,Home,Decor,Patrick Hari,Tamil Nadu,North,UPI,4736.96,3,-538.26
4459,01-04-2024,Electronics,Accessories,Yashawini Om,Maharashtra,West,COD,26016.18,2,6368.52
4460,19-11-2024,Fashion,Kids,Ridhi Rege,UP,West,Card,37605.54,2,2504.94
4461,10-10-2023,Grocery,Beverages,David De,Karnataka,North,UPI,49173.28,2,-2393.82
4462,28-02-2024,Electronics,Mobiles,Jagat Gulati,UP,East,Card,24749.42,3,768.37
4463,28-03-2024,Electronics,Mobiles,Jackson Raman,UP,South,COD,39501.46,5,-6430.24
4464,07-06-2024,Grocery,Staples,Azad Mishra,Gujarat,North,Card,48022.97,1,11686.17
4465,08-02-2024,Fashion,Women,Ekalinga Bhatti,Tamil Nadu,East,COD,40771.7,5,12052.26
4466,10-05-2025,Grocery,Snacks,Sai Vyas,Tamil Nadu,North,Card,30338.53,5,8775.28
4467,21-03-2025,Fashion,Kids,Tara Ramachandran,Delhi,West,COD,37990.79,5,2918.21
4468,16-02-2025,Home,Furniture,Frado Menon,Tamil Nadu,West,UPI,6687.05,4,149.66
4469,04-10-2024,Electronics,Laptops,Pratyush Chokshi,Gujarat,North,UPI,45951.26,4,-6568.72
4470,12-07-2024,Electronics,Accessories,Aditya Bajaj,Karnataka,East,UPI,17745.32,3,4030.57
4471,04-07-2025,Home,Decor,Raksha Kurian,Tamil Nadu,East,COD,14726.56,2,-1933.18
4472,16-02-2024,Grocery,Staples,Orinder Bala,Gujarat,South,COD,8245.55,3,212.29
4473,24-08-2024,Grocery,Staples,Wahab Rajan,Karnataka,South,Card,3556.76,1,-29.48
4474,18-04-2024,Grocery,Beverages,Nachiket Sharma,Karnataka,East,Card,19362.46,2,1020.25
4475,01-01-2024,Electronics,Accessories,Edhitha Sachdev,Gujarat,West,UPI,31757.18,3,6480.4
4476,11-09-2025,Home,Kitchen,Harish Sama,Karnataka,East,UPI,48741.44,5,8964.99
4477,27-01-2024,Fashion,Women,Sachi Shukla,Gujarat,East,Card,23719.23,3,4829.09
4478,25-01-2024,Home,Kitchen,Aadi Kaul,Tamil Nadu,East,Card,34819,1,-6204.96
4479,26-03-2024,Fashion,Women,Owen Kamdar,Gujarat,West,Card,8210.98,4,169.55
4480,06-11-2024,Fashion,Men,Viraj Rajagopal,Tamil Nadu,East,UPI,45951.46,2,3973.71
4481,18-03-2025,Fashion,Men,Ladli Mishra,Gujarat,East,COD,30467.26,4,8098.71
4482,25-05-2025,Grocery,Staples,Andrew Verma,Tamil Nadu,West,UPI,46064.89,1,631.69
4483,12-08-2025,Electronics,Laptops,Garima Devan,Delhi,North,Card,3373.82,2,40.25
